station_id,lat,lon
41.311592_2.084464,41.311592,2.084464
41.311596_2.268723,41.311596,2.268723
41.3116_2.164634,41.3116,2.164634
41.311607_2.234027,41.311607,2.234027
41.31161_2.199331,41.31161,2.199331
41.311615_2.005476,41.311615,2.005476
41.31162_2.141898,41.31162,2.141898
41.31162_2.280684,41.31162,2.280684
41.31163_2.028213,41.31163,2.028213
41.31163_2.119161,41.31163,2.119161
41.311638_2.050951,41.311638,2.050951
41.311638_2.096425,41.311638,2.096425
41.311638_2.176595,41.311638,2.176595
41.311638_2.245988,41.311638,2.245988
41.31164_2.073688,41.31164,2.073688
41.31164_2.211292,41.31164,2.211292
41.311653_1.994699,41.311653,1.994699
41.311657_2.153858,41.311657,2.153858
41.31166_2.257948,41.31166,2.257948
41.31167_2.017437,41.31167,2.017437
41.311672_2.131122,41.311672,2.131122
41.311672_2.188555,41.311672,2.188555
41.311672_2.223252,41.311672,2.223252
41.31168_2.040174,41.31168,2.040174
41.311684_2.108385,41.311684,2.108385
41.311687_2.062911,41.311687,2.062911
41.311687_2.085648,41.311687,2.085648
41.311687_2.269908,41.311687,2.269908
41.311695_2.165819,41.311695,2.165819
41.311703_2.200516,41.311703,2.200516
41.311703_2.235212,41.311703,2.235212
41.31171_2.00666,41.31171,2.00666
41.31171_2.143083,41.31171,2.143083
41.31171_2.281868,41.31171,2.281868
41.311726_2.029398,41.311726,2.029398
41.311726_2.120346,41.311726,2.120346
41.31173_2.177779,41.31173,2.177779
41.31173_2.247173,41.31173,2.247173
41.311733_2.052135,41.311733,2.052135
41.311733_2.074872,41.311733,2.074872
41.311733_2.097609,41.311733,2.097609
41.311737_2.212476,41.311737,2.212476
41.31175_1.995884,41.31175,1.995884
41.31175_2.155043,41.31175,2.155043
41.311756_2.259133,41.311756,2.259133
41.311764_2.018621,41.311764,2.018621
41.311764_2.18974,41.311764,2.18974
41.311764_2.224437,41.311764,2.224437
41.311768_2.132307,41.311768,2.132307
41.311775_2.041359,41.311775,2.041359
41.311775_2.10957,41.311775,2.10957
41.31178_2.271093,41.31178,2.271093
41.311783_2.064096,41.311783,2.064096
41.311783_2.086833,41.311783,2.086833
41.311787_2.167004,41.311787,2.167004
41.311794_2.236397,41.311794,2.236397
41.3118_2.2017,41.3118,2.2017
41.311802_2.283053,41.311802,2.283053
41.311806_2.007845,41.311806,2.007845
41.311806_2.144267,41.311806,2.144267
41.311817_2.030582,41.311817,2.030582
41.311817_2.121531,41.311817,2.121531
41.31182_2.248357,41.31182,2.248357
41.311825_2.05332,41.311825,2.05332
41.311825_2.098794,41.311825,2.098794
41.311825_2.178964,41.311825,2.178964
41.31183_2.076057,41.31183,2.076057
41.31183_2.213661,41.31183,2.213661
41.311844_1.997068,41.311844,1.997068
41.311844_2.156228,41.311844,2.156228
41.311848_2.260318,41.311848,2.260318
41.311855_2.190925,41.311855,2.190925
41.31186_2.019806,41.31186,2.019806
41.31186_2.133491,41.31186,2.133491
41.31186_2.225621,41.31186,2.225621
41.31187_2.042543,41.31187,2.042543
41.31187_2.110754,41.31187,2.110754
41.31187_2.272278,41.31187,2.272278
41.311874_2.06528,41.311874,2.06528
41.311874_2.088017,41.311874,2.088017
41.311882_2.168188,41.311882,2.168188
41.311886_2.237582,41.311886,2.237582
41.31189_2.202885,41.31189,2.202885
41.311893_2.284238,41.311893,2.284238
41.3119_2.009029,41.3119,2.009029
41.3119_2.145452,41.3119,2.145452
41.311913_2.031767,41.311913,2.031767
41.311913_2.122715,41.311913,2.122715
41.311913_2.249542,41.311913,2.249542
41.311916_2.180149,41.311916,2.180149
41.31192_2.054504,41.31192,2.054504
41.31192_2.099978,41.31192,2.099978
41.31192_2.214846,41.31192,2.214846
41.311924_2.077241,41.311924,2.077241
41.31194_1.998253,41.31194,1.998253
41.31194_2.157413,41.31194,2.157413
41.31194_2.261503,41.31194,2.261503
41.31195_2.192109,41.31195,2.192109
41.31195_2.226806,41.31195,2.226806
41.311954_2.02099,41.311954,2.02099
41.311954_2.134676,41.311954,2.134676
41.311962_2.273463,41.311962,2.273463
41.311966_2.043728,41.311966,2.043728
41.311966_2.111939,41.311966,2.111939
41.31197_2.066465,41.31197,2.066465
41.31197_2.089202,41.31197,2.089202
41.311974_2.169373,41.311974,2.169373
41.31198_2.20407,41.31198,2.20407
41.31198_2.238766,41.31198,2.238766
41.311985_2.285423,41.311985,2.285423
41.311993_2.146636,41.311993,2.146636
41.311996_2.010214,41.311996,2.010214
41.312008_2.032951,41.312008,2.032951
41.312008_2.1239,41.312008,2.1239
41.312008_2.181334,41.312008,2.181334
41.312008_2.250727,41.312008,2.250727
41.312016_2.055689,41.312016,2.055689
41.312016_2.101163,41.312016,2.101163
41.312016_2.21603,41.312016,2.21603
41.31202_2.078426,41.31202,2.078426
41.31203_2.158597,41.31203,2.158597
41.31203_2.262687,41.31203,2.262687
41.312035_1.999437,41.312035,1.999437
41.312042_2.193294,41.312042,2.193294
41.312042_2.227991,41.312042,2.227991
41.312046_2.13586,41.312046,2.13586
41.31205_2.022175,41.31205,2.022175
41.312057_2.113124,41.312057,2.113124
41.312057_2.274647,41.312057,2.274647
41.31206_2.044912,41.31206,2.044912
41.312065_2.06765,41.312065,2.06765
41.312065_2.090387,41.312065,2.090387
41.31207_2.170558,41.31207,2.170558
41.312073_2.239951,41.312073,2.239951
41.312077_2.205255,41.312077,2.205255
41.312077_2.286608,41.312077,2.286608
41.312088_2.147821,41.312088,2.147821
41.31209_2.011399,41.31209,2.011399
41.3121_2.125084,41.3121,2.125084
41.3121_2.251912,41.3121,2.251912
41.312103_2.034136,41.312103,2.034136
41.312103_2.182518,41.312103,2.182518
41.312107_2.217215,41.312107,2.217215
41.31211_2.056873,41.31211,2.056873
41.31211_2.102348,41.31211,2.102348
41.312115_2.07961,41.312115,2.07961
41.312122_2.263872,41.312122,2.263872
41.312126_2.159782,41.312126,2.159782
41.31213_2.000622,41.31213,2.000622
41.312138_2.194479,41.312138,2.194479
41.312138_2.229176,41.312138,2.229176
41.31214_2.137045,41.31214,2.137045
41.312145_2.02336,41.312145,2.02336
41.31215_2.275832,41.31215,2.275832
41.312153_2.114308,41.312153,2.114308
41.312157_2.046097,41.312157,2.046097
41.31216_2.068834,41.31216,2.068834
41.31216_2.091571,41.31216,2.091571
41.31216_2.171742,41.31216,2.171742
41.312164_2.241136,41.312164,2.241136
41.31217_2.206439,41.31217,2.206439
41.312172_2.287793,41.312172,2.287793
41.31218_2.149006,41.31218,2.149006
41.312187_2.012583,41.312187,2.012583
41.31219_2.253096,41.31219,2.253096
41.312195_2.126269,41.312195,2.126269
41.312195_2.183703,41.312195,2.183703
41.3122_2.035321,41.3122,2.035321
41.3122_2.2184,41.3122,2.2184
41.312202_2.103532,41.312202,2.103532
41.312206_2.058058,41.312206,2.058058
41.312206_2.080795,41.312206,2.080795
41.312218_2.160966,41.312218,2.160966
41.312218_2.265057,41.312218,2.265057
41.312225_2.001806,41.312225,2.001806
41.31223_2.195664,41.31223,2.195664
41.31223_2.23036,41.31223,2.23036
41.312237_2.13823,41.312237,2.13823
41.31224_2.024544,41.31224,2.024544
41.31224_2.277017,41.31224,2.277017
41.31225_2.115493,41.31225,2.115493
41.312252_2.047282,41.312252,2.047282
41.312252_2.092756,41.312252,2.092756
41.312256_2.070019,41.312256,2.070019
41.312256_2.172927,41.312256,2.172927
41.312256_2.242321,41.312256,2.242321
41.312263_2.207624,41.312263,2.207624
41.312263_2.288977,41.312263,2.288977
41.312275_2.15019,41.312275,2.15019
41.312283_2.013767,41.312283,2.013767
41.312283_2.254281,41.312283,2.254281
41.31229_2.127454,41.31229,2.127454
41.31229_2.184888,41.31229,2.184888
41.312294_2.036505,41.312294,2.036505
41.312294_2.219585,41.312294,2.219585
41.312298_2.104717,41.312298,2.104717
41.3123_2.059242,41.3123,2.059242
41.3123_2.08198,41.3123,2.08198
41.31231_2.266242,41.31231,2.266242
41.312313_2.162151,41.312313,2.162151
41.31232_2.231545,41.31232,2.231545
41.312325_2.002991,41.312325,2.002991
41.312325_2.196848,41.312325,2.196848
41.31233_2.139414,41.31233,2.139414
41.312332_2.278202,41.312332,2.278202
41.312336_2.025728,41.312336,2.025728
41.31234_2.116678,41.31234,2.116678
41.312347_2.048466,41.312347,2.048466
41.312347_2.09394,41.312347,2.09394
41.312347_2.174112,41.312347,2.174112
41.31235_2.071203,41.31235,2.071203
41.31235_2.243505,41.31235,2.243505
41.312355_2.208809,41.312355,2.208809
41.312355_2.290162,41.312355,2.290162
41.312363_1.992214,41.312363,1.992214
41.312366_2.151375,41.312366,2.151375
41.312378_2.014952,41.312378,2.014952
41.312378_2.255466,41.312378,2.255466
41.31238_2.128638,41.31238,2.128638
41.31238_2.186072,41.31238,2.186072
41.312386_2.220769,41.312386,2.220769
41.31239_2.037689,41.31239,2.037689
41.312393_2.105901,41.312393,2.105901
41.312397_2.060427,41.312397,2.060427
41.312397_2.083164,41.312397,2.083164
41.3124_2.267426,41.3124,2.267426
41.312405_2.163336,41.312405,2.163336
41.312416_2.198033,41.312416,2.198033
41.312416_2.23273,41.312416,2.23273
41.31242_2.004175,41.31242,2.004175
41.312424_2.140599,41.312424,2.140599
41.312424_2.279387,41.312424,2.279387
41.31243_2.026913,41.31243,2.026913
41.312435_2.117862,41.312435,2.117862
41.31244_2.04965,41.31244,2.04965
41.312443_2.072388,41.312443,2.072388
41.312443_2.095125,41.312443,2.095125
41.312443_2.175297,41.312443,2.175297
41.312443_2.24469,41.312443,2.24469
41.312447_2.209994,41.312447,2.209994
41.312447_2.291347,41.312447,2.291347
41.312458_1.993399,41.312458,1.993399
41.31246_2.15256,41.31246,2.15256
41.31247_2.256651,41.31247,2.256651
41.312473_2.016136,41.312473,2.016136
41.312477_2.129823,41.312477,2.129823
41.312477_2.187257,41.312477,2.187257
41.312477_2.221954,41.312477,2.221954
41.312485_2.038874,41.312485,2.038874
41.312485_2.107086,41.312485,2.107086
41.31249_2.061611,41.31249,2.061611
41.312492_2.084349,41.312492,2.084349
41.312492_2.268611,41.312492,2.268611
41.3125_2.164521,41.3125,2.164521
41.312508_2.199218,41.312508,2.199218
41.312508_2.233915,41.312508,2.233915
41.312515_2.00536,41.312515,2.00536
41.312515_2.141784,41.312515,2.141784
41.312515_2.280572,41.312515,2.280572
41.312527_2.028098,41.312527,2.028098
41.31253_2.119047,41.31253,2.119047
41.312534_2.050835,41.312534,2.050835
41.312534_2.176481,41.312534,2.176481
41.312534_2.245875,41.312534,2.245875
41.31254_2.073572,41.31254,2.073572
41.31254_2.09631,41.31254,2.09631
41.312542_2.211178,41.312542,2.211178
41.312553_1.994583,41.312553,1.994583
41.312557_2.153744,41.312557,2.153744
41.31256_2.257836,41.31256,2.257836
41.31257_2.017321,41.31257,2.017321
41.31257_2.188442,41.31257,2.188442
41.312572_2.131008,41.312572,2.131008
41.312572_2.223139,41.312572,2.223139
41.31258_2.040059,41.31258,2.040059
41.31258_2.108271,41.31258,2.108271
41.312584_2.062796,41.312584,2.062796
41.312584_2.085533,41.312584,2.085533
41.312584_2.269796,41.312584,2.269796
41.31259_2.165705,41.31259,2.165705
41.3126_2.235099,41.3126,2.235099
41.312603_2.200402,41.312603,2.200402
41.31261_2.006544,41.31261,2.006544
41.31261_2.142968,41.31261,2.142968
41.31261_2.281756,41.31261,2.281756
41.312622_2.029282,41.312622,2.029282
41.312622_2.120231,41.312622,2.120231
41.312626_2.24706,41.312626,2.24706
41.31263_2.05202,41.31263,2.05202
41.31263_2.097494,41.31263,2.097494
41.31263_2.177666,41.31263,2.177666
41.312634_2.074757,41.312634,2.074757
41.312634_2.212363,41.312634,2.212363
41.31265_1.995768,41.31265,1.995768
41.31265_2.154929,41.31265,2.154929
41.312653_2.25902,41.312653,2.25902
41.312664_2.018506,41.312664,2.018506
41.312664_2.132192,41.312664,2.132192
41.312664_2.189627,41.312664,2.189627
41.312664_2.224324,41.312664,2.224324
41.312675_2.041243,41.312675,2.041243
41.312675_2.109455,41.312675,2.109455
41.31268_2.063981,41.31268,2.063981
41.31268_2.086718,41.31268,2.086718
41.31268_2.270981,41.31268,2.270981
41.312687_2.16689,41.312687,2.16689
41.312695_2.201587,41.312695,2.201587
41.312695_2.236284,41.312695,2.236284
41.312702_2.282941,41.312702,2.282941
41.312706_2.007729,41.312706,2.007729
41.312706_2.144153,41.312706,2.144153
41.312717_2.030467,41.312717,2.030467
41.312717_2.121416,41.312717,2.121416
41.31272_2.178851,41.31272,2.178851
41.31272_2.248245,41.31272,2.248245
41.312725_2.053204,41.312725,2.053204
41.312725_2.098679,41.312725,2.098679
41.312725_2.213548,41.312725,2.213548
41.31273_2.075942,41.31273,2.075942
41.312744_1.996952,41.312744,1.996952
41.312744_2.156114,41.312744,2.156114
41.312744_2.260205,41.312744,2.260205
41.312756_2.190811,41.312756,2.190811
41.312756_2.225508,41.312756,2.225508
41.31276_2.01969,41.31276,2.01969
41.31276_2.133377,41.31276,2.133377
41.31277_2.042428,41.31277,2.042428
41.31277_2.11064,41.31277,2.11064
41.31277_2.272166,41.31277,2.272166
41.312775_2.065165,41.312775,2.065165
41.312775_2.087903,41.312775,2.087903
41.31278_2.168075,41.31278,2.168075
41.312786_2.237469,41.312786,2.237469
41.31279_2.202772,41.31279,2.202772
41.312794_2.284126,41.312794,2.284126
41.312798_2.145338,41.312798,2.145338
41.3128_2.008913,41.3128,2.008913
41.312813_2.031651,41.312813,2.031651
41.312813_2.122601,41.312813,2.122601
41.312813_2.249429,41.312813,2.249429
41.312817_2.180035,41.312817,2.180035
41.31282_2.054389,41.31282,2.054389
41.31282_2.099864,41.31282,2.099864
41.31282_2.214733,41.31282,2.214733
41.312824_2.077126,41.312824,2.077126
41.312836_2.157299,41.312836,2.157299
41.31284_1.998137,41.31284,1.998137
41.31284_2.26139,41.31284,2.26139
41.31285_2.134562,41.31285,2.134562
41.31285_2.191996,41.31285,2.191996
41.31285_2.226693,41.31285,2.226693
41.312855_2.020875,41.312855,2.020875
41.312862_2.111825,41.312862,2.111825
41.312862_2.27335,41.312862,2.27335
41.312866_2.043612,41.312866,2.043612
41.31287_2.06635,41.31287,2.06635
41.31287_2.089087,41.31287,2.089087
41.312874_2.169259,41.312874,2.169259
41.312878_2.238654,41.312878,2.238654
41.31288_2.203957,41.31288,2.203957
41.312885_2.285311,41.312885,2.285311
41.312893_2.146523,41.312893,2.146523
41.312897_2.010098,41.312897,2.010098
41.312904_2.123785,41.312904,2.123785
41.312904_2.250614,41.312904,2.250614
41.31291_2.032836,41.31291,2.032836
41.31291_2.18122,41.31291,2.18122
41.312912_2.101048,41.312912,2.101048
41.312912_2.215917,41.312912,2.215917
41.312916_2.055573,41.312916,2.055573
41.312916_2.078311,41.312916,2.078311
41.31293_2.158483,41.31293,2.158483
41.31293_2.262575,41.31293,2.262575
41.312935_1.999321,41.312935,1.999321
41.312943_2.193181,41.312943,2.193181
41.312943_2.227878,41.312943,2.227878
41.312946_2.135746,41.312946,2.135746
41.31295_2.022059,41.31295,2.022059
41.312954_2.274535,41.312954,2.274535
41.312958_2.044797,41.312958,2.044797
41.312958_2.113009,41.312958,2.113009
41.31296_2.090272,41.31296,2.090272
41.312965_2.067534,41.312965,2.067534
41.312965_2.170444,41.312965,2.170444
41.31297_2.239839,41.31297,2.239839
41.312973_2.205142,41.312973,2.205142
41.312977_2.286496,41.312977,2.286496
41.312984_2.147707,41.312984,2.147707
41.312992_2.011282,41.312992,2.011282
41.312996_2.251799,41.312996,2.251799
41.313_2.12497,41.313,2.12497
41.313004_2.03402,41.313004,2.03402
41.313004_2.182405,41.313004,2.182405
41.313007_2.102233,41.313007,2.102233
41.313007_2.217102,41.313007,2.217102
41.31301_2.056758,41.31301,2.056758
41.31301_2.079495,41.31301,2.079495
41.313023_2.159668,41.313023,2.159668
41.313023_2.26376,41.313023,2.26376
41.31303_2.000506,41.31303,2.000506
41.313034_2.194366,41.313034,2.194366
41.313034_2.229063,41.313034,2.229063
41.31304_2.136931,41.31304,2.136931
41.313046_2.023244,41.313046,2.023244
41.313046_2.27572,41.313046,2.27572
41.313053_2.045981,41.313053,2.045981
41.313053_2.114194,41.313053,2.114194
41.313057_2.068719,41.313057,2.068719
41.313057_2.091456,41.313057,2.091456
41.31306_2.171629,41.31306,2.171629
41.313065_2.241023,41.313065,2.241023
41.31307_2.206326,41.31307,2.206326
41.31307_2.287681,41.31307,2.287681
41.31308_2.148892,41.31308,2.148892
41.313087_2.012467,41.313087,2.012467
41.31309_2.252984,41.31309,2.252984
41.313095_2.126155,41.313095,2.126155
41.313095_2.183589,41.313095,2.183589
41.3131_2.035205,41.3131,2.035205
41.3131_2.218287,41.3131,2.218287
41.313103_2.057942,41.313103,2.057942
41.313103_2.103417,41.313103,2.103417
41.313107_2.08068,41.313107,2.08068
41.313114_2.264945,41.313114,2.264945
41.313118_2.160853,41.313118,2.160853
41.313126_2.00169,41.313126,2.00169
41.31313_2.19555,41.31313,2.19555
41.31313_2.230247,41.31313,2.230247
41.313133_2.138116,41.313133,2.138116
41.31314_2.024428,41.31314,2.024428
41.31314_2.276905,41.31314,2.276905
41.313145_2.115378,41.313145,2.115378
41.31315_2.047166,41.31315,2.047166
41.313152_2.069904,41.313152,2.069904
41.313152_2.092641,41.313152,2.092641
41.313152_2.172813,41.313152,2.172813
41.313156_2.242208,41.313156,2.242208
41.31316_2.207511,41.31316,2.207511
41.31316_2.288865,41.31316,2.288865
41.31317_2.150076,41.31317,2.150076
41.313183_2.013651,41.313183,2.013651
41.313183_2.254169,41.313183,2.254169
41.313187_2.127339,41.313187,2.127339
41.313187_2.184774,41.313187,2.184774
41.31319_2.219472,41.31319,2.219472
41.313194_2.036389,41.313194,2.036389
41.313198_2.059127,41.313198,2.059127
41.313198_2.104602,41.313198,2.104602
41.3132_2.081865,41.3132,2.081865
41.313206_2.266129,41.313206,2.266129
41.31321_2.162037,41.31321,2.162037
41.31322_2.002875,41.31322,2.002875
41.31322_2.196735,41.31322,2.196735
41.31322_2.231432,41.31322,2.231432
41.31323_2.1393,41.31323,2.1393
41.313232_2.27809,41.313232,2.27809
41.313236_2.025613,41.313236,2.025613
41.31324_2.116563,41.31324,2.116563
41.313244_2.048351,41.313244,2.048351
41.313248_2.071088,41.313248,2.071088
41.313248_2.093826,41.313248,2.093826
41.313248_2.173998,41.313248,2.173998
41.313248_2.243393,41.313248,2.243393
41.313255_2.208696,41.313255,2.208696
41.313255_2.29005,41.313255,2.29005
41.31326_1.992098,41.31326,1.992098
41.313267_2.151261,41.313267,2.151261
41.313274_2.255353,41.313274,2.255353
41.31328_2.014836,41.31328,2.014836
41.313282_2.128524,41.313282,2.128524
41.313282_2.185959,41.313282,2.185959
41.313286_2.220656,41.313286,2.220656
41.31329_2.037574,41.31329,2.037574
41.31329_2.105787,41.31329,2.105787
41.313293_2.060312,41.313293,2.060312
41.313293_2.083049,41.313293,2.083049
41.3133_2.267314,41.3133,2.267314
41.313305_2.163222,41.313305,2.163222
41.313313_2.232617,41.313313,2.232617
41.313316_2.004059,41.313316,2.004059
41.313316_2.19792,41.313316,2.19792
41.31332_2.140485,41.31332,2.140485
41.313324_2.279275,41.313324,2.279275
41.31333_2.026797,41.31333,2.026797
41.313335_2.117748,41.313335,2.117748
41.31334_2.049535,41.31334,2.049535
41.31334_2.09501,41.31334,2.09501
41.31334_2.175183,41.31334,2.175183
41.313343_2.072273,41.313343,2.072273
41.313343_2.244578,41.313343,2.244578
41.313347_2.20988,41.313347,2.20988
41.313347_2.291235,41.313347,2.291235
41.313354_1.993282,41.313354,1.993282
41.313362_2.152446,41.313362,2.152446
41.313366_2.256538,41.313366,2.256538
41.313374_2.016021,41.313374,2.016021
41.313374_2.129709,41.313374,2.129709
41.313374_2.187144,41.313374,2.187144
41.313377_2.221841,41.313377,2.221841
41.31338_2.038759,41.31338,2.038759
41.313385_2.106971,41.313385,2.106971
41.31339_2.061496,41.31339,2.061496
41.31339_2.084234,41.31339,2.084234
41.313393_2.268499,41.313393,2.268499
41.313396_2.164407,41.313396,2.164407
41.313408_2.199105,41.313408,2.199105
41.313408_2.233802,41.313408,2.233802
41.31341_2.005244,41.31341,2.005244
41.313416_2.14167,41.313416,2.14167
41.313416_2.280459,41.313416,2.280459
41.313427_2.027982,41.313427,2.027982
41.313427_2.118932,41.313427,2.118932
41.313435_2.050719,41.313435,2.050719
41.313435_2.096195,41.313435,2.096195
41.313435_2.176368,41.313435,2.176368
41.313435_2.245763,41.313435,2.245763
41.31344_2.073457,41.31344,2.073457
41.31344_2.211065,41.31344,2.211065
