station_id,lat,lon,tmean_c
41.36766_2.013797,41.36766,2.013797,30.66382
41.367664_2.254525,41.367664,2.254525,28.071457
41.36767_2.127584,41.36767,2.127584,32.16901
41.36767_2.18507,41.36767,2.18507,28.950197
41.367672_2.036554,41.367672,2.036554,31.109476
41.367672_2.219798,41.367672,2.219798,28.290354
41.367676_2.104827,41.367676,2.104827,31.1884
41.36768_2.059312,41.36768,2.059312,31.663794
41.36768_2.08207,41.36768,2.08207,31.4549
41.367687_2.266496,41.367687,2.266496,27.983765
41.36769_2.162313,41.36769,2.162313,30.568491
41.3677_2.003011,41.3677,2.003011,29.639854
41.367702_2.197041,41.367702,2.197041,28.517563
41.367702_2.231769,41.367702,2.231769,28.189291
41.367706_2.139556,41.367706,2.139556,32.028896
41.367714_2.025768,41.367714,2.025768,31.168566
41.367714_2.278467,41.367714,2.278467,27.930975
41.367718_2.116799,41.367718,2.116799,31.999353
41.36772_2.048526,41.36772,2.048526,31.486877
41.367725_2.071284,41.367725,2.071284,31.195559
41.367725_2.094041,41.367725,2.094041,31.350676
41.367725_2.174284,41.367725,2.174284,31.186548
41.36773_2.24374,41.36773,2.24374,28.126657
41.367733_2.209012,41.367733,2.209012,28.381622
41.367737_1.992224,41.367737,1.992224,30.35771
41.36775_2.151527,41.36775,2.151527,31.169563
41.367756_2.014982,41.367756,2.014982,30.769297
41.367756_2.255711,41.367756,2.255711,28.064394
41.36776_2.12877,41.36776,2.12877,32.21701
41.367764_2.186255,41.367764,2.186255,28.970732
41.367764_2.220983,41.367764,2.220983,28.274267
41.367767_2.03774,41.367767,2.03774,31.173922
41.36777_2.060498,41.36777,2.060498,31.590523
41.36777_2.106013,41.36777,2.106013,31.037737
41.367775_2.083255,41.367775,2.083255,31.492136
41.367783_2.163498,41.367783,2.163498,29.99791
41.367783_2.267682,41.367783,2.267682,27.979889
41.367794_2.004196,41.367794,2.004196,29.732597
41.367794_2.198227,41.367794,2.198227,28.50265
41.367794_2.232955,41.367794,2.232955,28.195715
41.3678_2.140741,41.3678,2.140741,31.888168
41.367805_2.279653,41.367805,2.279653,27.924051
41.36781_2.026954,41.36781,2.026954,30.916756
41.367813_2.117984,41.367813,2.117984,31.981611
41.367817_2.049712,41.367817,2.049712,31.449652
41.36782_2.072469,41.36782,2.072469,31.202208
41.36782_2.095227,41.36782,2.095227,31.323418
41.36782_2.17547,41.36782,2.17547,31.159231
41.36782_2.244926,41.36782,2.244926,28.117867
41.36783_2.210198,41.36783,2.210198,28.37986
41.367832_1.99341,41.367832,1.99341,30.308594
41.36784_2.152713,41.36784,2.152713,31.14303
41.367847_2.256897,41.367847,2.256897,28.056343
41.36785_2.016168,41.36785,2.016168,30.845572
41.367855_2.129956,41.367855,2.129956,32.396942
41.367855_2.187441,41.367855,2.187441,30.62127
41.36786_2.222169,41.36786,2.222169,28.260717
41.367863_2.038926,41.367863,2.038926,31.183455
41.367863_2.107198,41.367863,2.107198,31.484955
41.367867_2.061683,41.367867,2.061683,31.56491
41.36787_2.084441,41.36787,2.084441,31.41091
41.367874_2.268868,41.367874,2.268868,27.976305
41.367878_2.164684,41.367878,2.164684,29.676107
41.367886_2.23414,41.367886,2.23414,28.200418
41.36789_2.005382,41.36789,2.005382,29.826876
41.36789_2.199412,41.36789,2.199412,28.490305
41.367897_2.141927,41.367897,2.141927,31.771235
41.367897_2.280839,41.367897,2.280839,27.91871
41.367905_2.028139,41.367905,2.028139,30.880632
41.36791_2.11917,41.36791,2.11917,32.0339
41.367912_2.050897,41.367912,2.050897,31.510767
41.367912_2.176656,41.367912,2.176656,30.928581
41.367916_2.073655,41.367916,2.073655,31.242373
41.367916_2.096412,41.367916,2.096412,31.292562
41.367916_2.246111,41.367916,2.246111,28.111551
41.36792_2.211384,41.36792,2.211384,28.373276
41.367928_1.994595,41.367928,1.994595,30.23185
41.367935_2.153898,41.367935,2.153898,31.30337
41.367943_2.258083,41.367943,2.258083,28.047464
41.367947_2.017353,41.367947,2.017353,30.940512
41.36795_2.131141,41.36795,2.131141,32.042194
41.36795_2.188627,41.36795,2.188627,30.561213
41.36795_2.223355,41.36795,2.223355,28.24907
41.367958_2.040111,41.367958,2.040111,31.203697
41.367958_2.108384,41.367958,2.108384,31.624428
41.36796_2.062869,41.36796,2.062869,31.514717
41.36796_2.085627,41.36796,2.085627,31.321672
41.367966_2.270054,41.367966,2.270054,27.97297
41.367973_2.16587,41.367973,2.16587,29.609476
41.36798_2.200598,41.36798,2.200598,28.478004
41.36798_2.235326,41.36798,2.235326,28.199492
41.367985_2.006567,41.367985,2.006567,29.88677
41.36799_2.143113,41.36799,2.143113,31.86469
41.36799_2.282025,41.36799,2.282025,27.922646
41.368_2.029325,41.368,2.029325,30.353775
41.368_2.120356,41.368,2.120356,32.018036
41.368008_2.052083,41.368008,2.052083,31.514946
41.368008_2.097598,41.368008,2.097598,31.173998
41.368008_2.177841,41.368008,2.177841,28.988663
41.368008_2.247297,41.368008,2.247297,28.104841
41.36801_2.074841,41.36801,2.074841,31.279459
41.368015_2.212569,41.368015,2.212569,28.35832
41.368023_1.995781,41.368023,1.995781,30.121439
41.368027_2.155084,41.368027,2.155084,30.984238
41.368034_2.259269,41.368034,2.259269,28.037552
41.368042_2.018539,41.368042,2.018539,30.993568
41.368042_2.132327,41.368042,2.132327,32.195786
41.368042_2.189813,41.368042,2.189813,30.277788
41.368042_2.224541,41.368042,2.224541,28.238249
41.36805_2.041297,41.36805,2.041297,31.220541
41.368053_2.10957,41.368053,2.10957,31.643692
41.368057_2.064054,41.368057,2.064054,31.400467
41.368057_2.086812,41.368057,2.086812,31.328568
41.368057_2.27124,41.368057,2.27124,27.969107
41.36806_1.984994,41.36806,1.984994,30.452364
41.368065_2.167056,41.368065,2.167056,29.531569
41.368073_2.236512,41.368073,2.236512,28.194778
41.368076_2.201784,41.368076,2.201784,28.462461
41.36808_2.007753,41.36808,2.007753,29.993063
41.36808_2.283211,41.36808,2.283211,27.959747
41.368084_2.144299,41.368084,2.144299,31.29805
41.368095_2.030511,41.368095,2.030511,30.374857
41.368095_2.121541,41.368095,2.121541,31.99204
41.3681_2.179027,41.3681,2.179027,28.975006
41.3681_2.248483,41.3681,2.248483,28.09939
41.368103_2.053268,41.368103,2.053268,31.614014
41.368103_2.098784,41.368103,2.098784,31.231735
41.368107_2.076026,41.368107,2.076026,31.210058
41.368107_2.213755,41.368107,2.213755,28.346643
41.36812_1.996966,41.36812,1.996966,30.092392
41.368122_2.15627,41.368122,2.15627,30.17502
41.368126_2.260454,41.368126,2.260454,28.024584
41.368134_2.190999,41.368134,2.190999,28.60936
41.368137_2.019724,41.368137,2.019724,31.022148
41.368137_2.133513,41.368137,2.133513,32.07844
41.368137_2.225727,41.368137,2.225727,28.223536
41.368145_2.042482,41.368145,2.042482,31.274912
41.36815_2.110755,41.36815,2.110755,31.750502
41.36815_2.272425,41.36815,2.272425,27.964529
41.368153_2.06524,41.368153,2.06524,31.35349
41.368153_2.087998,41.368153,2.087998,31.111923
41.368156_1.98618,41.368156,1.98618,30.631922
41.36816_2.168242,41.36816,2.168242,29.705034
41.368164_2.237698,41.368164,2.237698,28.189573
41.368168_2.20297,41.368168,2.20297,28.44161
41.36817_2.284396,41.36817,2.284396,27.987875
41.368176_2.008938,41.368176,2.008938,30.126455
41.368176_2.145484,41.368176,2.145484,31.564905
41.36819_2.031696,41.36819,2.031696,30.33887
41.36819_2.122727,41.36819,2.122727,32.001408
41.36819_2.249669,41.36819,2.249669,28.09725
41.368195_2.180213,41.368195,2.180213,28.975302
41.3682_2.054454,41.3682,2.054454,31.686007
41.3682_2.077212,41.3682,2.077212,31.267843
41.3682_2.09997,41.3682,2.09997,31.27793
41.3682_2.214941,41.3682,2.214941,28.339643
41.368214_1.998152,41.368214,1.998152,30.065552
41.368214_2.157456,41.368214,2.157456,30.377089
41.368217_2.26164,41.368217,2.26164,28.011747
41.36823_2.134699,41.36823,2.134699,32.1226
41.36823_2.192184,41.36823,2.192184,28.571854
41.36823_2.226912,41.36823,2.226912,28.206726
41.368233_2.02091,41.368233,2.02091,31.028961
41.36824_2.043668,41.36824,2.043668,31.273102
41.36824_2.111941,41.36824,2.111941,31.954994
41.368244_2.273611,41.368244,2.273611,27.958712
41.368248_2.066426,41.368248,2.066426,31.332336
41.368248_2.089184,41.368248,2.089184,30.97806
41.36825_1.987365,41.36825,1.987365,30.521423
41.36825_2.169427,41.36825,2.169427,29.98277
41.36826_2.204156,41.36826,2.204156,28.42159
41.36826_2.238883,41.36826,2.238883,28.182165
41.36827_2.010124,41.36827,2.010124,30.271841
41.36827_2.14667,41.36827,2.14667,31.492722
41.368282_2.123913,41.368282,2.123913,32.17355
41.368286_2.032882,41.368286,2.032882,30.337553
41.368286_2.181399,41.368286,2.181399,28.980095
41.368286_2.250855,41.368286,2.250855,28.093363
41.36829_2.101155,41.36829,2.101155,31.341436
41.368294_2.05564,41.368294,2.05564,31.707045
41.368294_2.078398,41.368294,2.078398,31.437813
41.368294_2.216127,41.368294,2.216127,28.335184
41.36831_2.158642,41.36831,2.158642,30.414001
41.36831_2.262826,41.36831,2.262826,28.002535
41.368313_1.999337,41.368313,1.999337,29.954546
41.36832_2.19337,41.36832,2.19337,28.559675
41.36832_2.228098,41.36832,2.228098,28.188192
41.368324_2.135884,41.368324,2.135884,32.23176
41.36833_2.022096,41.36833,2.022096,31.039772
41.368336_2.044854,41.368336,2.044854,31.490007
41.368336_2.113127,41.368336,2.113127,31.985674
41.368336_2.274797,41.368336,2.274797,27.952354
41.36834_2.067611,41.36834,2.067611,31.284674
41.36834_2.090369,41.36834,2.090369,30.999746
41.368347_2.170613,41.368347,2.170613,29.714188
41.36835_1.988551,41.36835,1.988551,30.506731
41.36835_2.240069,41.36835,2.240069,28.171066
41.368355_2.205341,41.368355,2.205341,28.404959
41.368362_2.147856,41.368362,2.147856,31.643724
41.368366_2.011309,41.368366,2.011309,30.450361
41.368378_2.034067,41.368378,2.034067,31.031479
41.368378_2.125098,41.368378,2.125098,32.23041
41.368378_2.252041,41.368378,2.252041,28.08729
41.36838_2.182584,41.36838,2.182584,28.975334
41.368385_2.056825,41.368385,2.056825,31.680313
41.368385_2.102341,41.368385,2.102341,31.481445
41.368385_2.217313,41.368385,2.217313,28.32601
41.36839_2.079583,41.36839,2.079583,31.410517
41.3684_2.159827,41.3684,2.159827,30.778616
41.368404_2.264012,41.368404,2.264012,27.995478
41.36841_2.000523,41.36841,2.000523,29.752325
41.368416_2.194556,41.368416,2.194556,28.548767
41.368416_2.229284,41.368416,2.229284,28.18119
41.36842_2.023281,41.36842,2.023281,31.07823
41.36842_2.13707,41.36842,2.13707,32.200424
41.368427_2.275983,41.368427,2.275983,27.945501
41.36843_2.046039,41.36843,2.046039,31.503273
41.36843_2.114312,41.36843,2.114312,31.93441
41.368435_2.068797,41.368435,2.068797,31.291224
41.368435_2.091555,41.368435,2.091555,31.268888
41.36844_2.171799,41.36844,2.171799,30.201658
41.368443_2.241255,41.368443,2.241255,28.157562
41.368446_1.989737,41.368446,1.989737,30.461786
41.368446_2.206527,41.368446,2.206527,28.394035
41.368458_2.149041,41.368458,2.149041,31.540113
41.36846_2.012495,41.36846,2.012495,30.568947
41.36847_2.253227,41.36847,2.253227,28.080328
41.368473_2.035253,41.368473,2.035253,31.0932
41.368473_2.126284,41.368473,2.126284,32.343624
41.368473_2.18377,41.368473,2.18377,28.97225
41.368477_2.218498,41.368477,2.218498,28.312286
41.36848_2.058011,41.36848,2.058011,31.678797
41.36848_2.103527,41.36848,2.103527,31.46853
41.368484_2.080769,41.368484,2.080769,31.416056
41.368496_2.161013,41.368496,2.161013,30.799637
41.368496_2.265198,41.368496,2.265198,27.989695
41.368504_2.001709,41.368504,2.001709,29.617605
41.368507_2.195742,41.368507,2.195742,28.53615
41.368507_2.23047,41.368507,2.23047,28.185745
41.36851_2.138256,41.36851,2.138256,32.15464
41.368515_2.024467,41.368515,2.024467,31.187529
41.36852_2.277169,41.36852,2.277169,27.938425
41.368523_2.115498,41.368523,2.115498,31.940567
41.368526_2.047225,41.368526,2.047225,31.318064
41.36853_2.069983,41.36853,2.069983,31.253202
41.36853_2.092741,41.36853,2.092741,31.24349
41.368534_2.172984,41.368534,2.172984,30.277292
41.368534_2.242441,41.368534,2.242441,28.14337
41.36854_1.990922,41.36854,1.990922,30.5149
41.36854_2.207713,41.36854,2.207713,28.389074
41.368553_2.150227,41.368553,2.150227,31.317688
41.368557_2.01368,41.368557,2.01368,30.692942
41.36856_2.254412,41.36856,2.254412,28.073257
41.368565_2.12747,41.368565,2.12747,32.376476
41.36857_2.036439,41.36857,2.036439,31.121897
41.36857_2.184956,41.36857,2.184956,28.984102
41.368572_2.219684,41.368572,2.219684,28.295034
41.368576_2.059197,41.368576,2.059197,31.581007
41.368576_2.104712,41.368576,2.104712,31.398794
41.36858_2.081954,41.36858,2.081954,31.366266
41.368587_2.266384,41.368587,2.266384,27.984955
41.36859_2.162199,41.36859,2.162199,30.295456
41.3686_2.002894,41.3686,2.002894,29.474785
41.3686_2.231656,41.3686,2.231656,28.192297
41.368603_2.196927,41.368603,2.196927,28.523056
41.368607_2.139441,41.368607,2.139441,32.19827
41.36861_2.025652,41.36861,2.025652,31.199366
41.36861_2.278355,41.36861,2.278355,27.931353
41.368618_2.116684,41.368618,2.116684,31.976854
41.36862_2.04841,41.36862,2.04841,31.338364
41.368626_2.071168,41.368626,2.071168,31.192884
41.368626_2.093926,41.368626,2.093926,31.360886
41.368626_2.17417,41.368626,2.17417,31.118834
41.36863_2.243627,41.36863,2.243627,28.130966
41.368633_2.208899,41.368633,2.208899,28.387323
41.368637_1.992108,41.368637,1.992108,30.515696
41.368645_2.151413,41.368645,2.151413,30.580093
41.368652_2.014866,41.368652,2.014866,30.776947
41.368656_2.255598,41.368656,2.255598,28.066011
41.36866_2.128655,41.36866,2.128655,32.359898
41.36866_2.186142,41.36866,2.186142,30.62676
41.368664_2.037624,41.368664,2.037624,31.180914
41.368664_2.22087,41.368664,2.22087,28.27859
41.368668_2.105898,41.368668,2.105898,31.425558
41.36867_2.060382,41.36867,2.060382,31.487314
41.36867_2.08314,41.36867,2.08314,31.26792
41.36868_2.26757,41.36868,2.26757,27.981165
41.368683_2.163384,41.368683,2.163384,30.002218
41.368694_2.00408,41.368694,2.00408,29.573645
41.368694_2.198113,41.368694,2.198113,28.508661
41.368694_2.232841,41.368694,2.232841,28.198404
41.368702_2.140627,41.368702,2.140627,32.05675
41.368702_2.279541,41.368702,2.279541,27.92453
41.368706_2.026838,41.368706,2.026838,30.712212
41.368713_2.11787,41.368713,2.11787,31.997286
41.368717_2.049596,41.368717,2.049596,31.609848
41.368717_2.095112,41.368717,2.095112,31.141138
41.36872_2.072354,41.36872,2.072354,31.189116
41.36872_2.175356,41.36872,2.175356,31.00805
41.36872_2.244813,41.36872,2.244813,28.121712
41.368725_2.210085,41.368725,2.210085,28.385443
41.368732_1.993293,41.368732,1.993293,30.540579
41.36874_2.152599,41.36874,2.152599,31.017776
41.368748_2.016052,41.368748,2.016052,30.875715
41.368748_2.256784,41.368748,2.256784,28.057764
41.368755_2.129841,41.368755,2.129841,32.199497
41.368755_2.187327,41.368755,2.187327,30.627954
41.368755_2.222056,41.368755,2.222056,28.264341
41.36876_2.03881,41.36876,2.03881,31.194818
41.368763_2.107084,41.368763,2.107084,31.569366
41.368767_2.061568,41.368767,2.061568,31.495071
41.368767_2.084326,41.368767,2.084326,31.367666
41.36877_2.268755,41.36877,2.268755,27.977623
41.36878_2.16457,41.36878,2.16457,30.66352
41.368786_2.199299,41.368786,2.199299,28.49672
41.368786_2.234027,41.368786,2.234027,28.203108
41.36879_2.005265,41.36879,2.005265,29.697983
41.368793_2.141813,41.368793,2.141813,31.849604
41.368797_2.280727,41.368797,2.280727,27.919367
41.3688_2.028023,41.3688,2.028023,30.390219
41.368805_2.119055,41.368805,2.119055,31.987848
41.368813_2.050782,41.368813,2.050782,31.465448
41.368813_2.096298,41.368813,2.096298,31.174606
41.368813_2.176542,41.368813,2.176542,30.974365
41.368813_2.245999,41.368813,2.245999,28.114038
41.368816_2.07354,41.368816,2.07354,31.178244
41.36882_2.21127,41.36882,2.21127,28.379936
41.368828_1.994479,41.368828,1.994479,30.488129
41.36883_2.153785,41.36883,2.153785,30.917078
41.36884_2.25797,41.36884,2.25797,28.048655
41.368843_2.017237,41.368843,2.017237,30.964258
41.368847_2.131027,41.368847,2.131027,32.091846
41.368847_2.188513,41.368847,2.188513,30.588919
41.36885_2.223242,41.36885,2.223242,28.252848
41.368855_2.039995,41.368855,2.039995,31.223648
41.36886_2.108269,41.36886,2.108269,31.695887
41.368862_2.062753,41.368862,2.062753,31.60192
41.368862_2.085511,41.368862,2.085511,31.320587
41.368866_2.269941,41.368866,2.269941,27.97418
41.36887_2.165756,41.36887,2.165756,30.721909
41.368877_2.235213,41.368877,2.235213,28.202158
41.36888_2.200485,41.36888,2.200485,28.485811
41.368885_2.006451,41.368885,2.006451,29.847366
41.36889_2.142998,41.36889,2.142998,31.77516
41.36889_2.281913,41.36889,2.281913,27.923347
41.368896_2.029209,41.368896,2.029209,30.35984
41.3689_2.120241,41.3689,2.120241,31.96167
41.368904_2.051967,41.368904,2.051967,31.455276
41.368904_2.177727,41.368904,2.177727,28.985872
41.368908_2.074725,41.368908,2.074725,31.202547
41.368908_2.097483,41.368908,2.097483,31.114222
41.368908_2.247185,41.368908,2.247185,28.105925
41.36891_2.212456,41.36891,2.212456,28.365347
41.368923_1.995664,41.368923,1.995664,30.30983
41.368927_2.15497,41.368927,2.15497,31.139791
41.36893_2.259156,41.36893,2.259156,28.038874
41.36894_2.018423,41.36894,2.018423,30.986223
41.368942_2.132213,41.368942,2.132213,32.09853
41.368942_2.189699,41.368942,2.189699,30.357224
41.368942_2.224428,41.368942,2.224428,28.242598
41.36895_2.041181,41.36895,2.041181,31.250864
41.36895_2.109455,41.36895,2.109455,31.753633
41.368954_2.063939,41.368954,2.063939,31.522903
41.368958_2.086697,41.368958,2.086697,31.34166
41.368958_2.271127,41.368958,2.271127,27.970179
41.36896_1.984878,41.36896,1.984878,30.328194
41.368965_2.166942,41.368965,2.166942,29.793304
41.368973_2.201671,41.368973,2.201671,28.471321
41.368973_2.236399,41.368973,2.236399,28.198334
41.36898_2.007636,41.36898,2.007636,30.01567
41.36898_2.144184,41.36898,2.144184,31.884539
41.36898_2.283098,41.36898,2.283098,27.960266
41.36899_2.030395,41.36899,2.030395,30.376287
41.368996_2.121427,41.368996,2.121427,31.93894
41.369_2.053153,41.369,2.053153,31.64106
41.369_2.178913,41.369,2.178913,28.997374
41.369_2.24837,41.369,2.24837,28.10143
41.369003_2.075911,41.369003,2.075911,31.184805
41.369003_2.098669,41.369003,2.098669,31.18258
41.369003_2.213642,41.369003,2.213642,28.351938
41.36902_1.99685,41.36902,1.99685,30.231926
41.36902_2.156156,41.36902,2.156156,30.739298
41.369026_2.260342,41.369026,2.260342,28.025873
41.369034_2.019608,41.369034,2.019608,31.006289
41.369034_2.133398,41.369034,2.133398,32.078163
41.369034_2.190885,41.369034,2.190885,30.072645
41.369034_2.225613,41.369034,2.225613,28.22904
41.369045_2.042367,41.369045,2.042367,31.44435
41.369045_2.110641,41.369045,2.110641,31.837519
41.36905_2.065125,41.36905,2.065125,31.465754
41.36905_2.087883,41.36905,2.087883,31.17483
41.36905_2.272313,41.36905,2.272313,27.965418
41.369057_1.986063,41.369057,1.986063,30.500422
41.369057_2.168128,41.369057,2.168128,29.654152
41.369064_2.237585,41.369064,2.237585,28.193357
41.36907_2.202856,41.36907,2.202856,28.451605
41.369072_2.284284,41.369072,2.284284,27.987991
41.369076_2.008822,41.369076,2.008822,30.198473
41.369076_2.14537,41.369076,2.14537,31.623919
41.369087_2.03158,41.369087,2.03158,30.339188
41.369087_2.122612,41.369087,2.122612,32.00239
41.36909_2.180099,41.36909,2.180099,29.010824
41.36909_2.249556,41.36909,2.249556,28.100044
41.369095_2.054338,41.369095,2.054338,31.631475
41.369095_2.099855,41.369095,2.099855,31.226114
